,position_lat,position_long,altitude,power,cadence,distance,speed,time
2387,-138872480,1992024960,15.399999999999975,105,86,19268.21,7.648,0 days 00:39:47
2388,-138871840,1992025600,15.600000000000025,107,86,19275.93,7.566,0 days 00:39:48
2389,-138871072,1992025728,15.600000000000025,104,86,19283.33,7.645,0 days 00:39:49
2390,-138870224,1992025728,15.399999999999975,104,88,19291.3,7.904,0 days 00:39:50
2391,-138869424,1992025344,15.200000000000044,106,86,19299.2,8.241,0 days 00:39:51
2392,-138868624,1992024960,14.799999999999956,105,86,19307.43,8.609,0 days 00:39:52
2393,-138867776,1992024704,14.399999999999975,105,86,19316.57,9.002,0 days 00:39:53
2394,-138866992,1992023936,14.0,104,87,19325.57,9.375,0 days 00:39:54
2395,-138866240,1992023168,13.600000000000025,106,87,19335.34,9.764,0 days 00:39:55
2396,-138865616,1992022528,13.200000000000044,104,86,19344.99,10.155,0 days 00:39:56
2397,-138865024,1992021376,12.600000000000025,106,85,19355.29,10.563,0 days 00:39:57
2398,-138864384,1992020480,12.0,104,85,19366.43,10.972,0 days 00:39:58
2399,-138863488,1992019712,11.399999999999975,106,86,19377.17,11.351,0 days 00:39:59
2400,-138862304,1992019968,11.199999999999989,104,84,19388.63,11.383,0 days 00:40:00
2401,-138861584,1992020864,11.199999999999989,105,85,19400.09,11.139,0 days 00:40:01
2402,-138861568,1992022144,11.399999999999975,105,85,19411.2,10.893,0 days 00:40:02
2403,-138861776,1992023168,11.399999999999975,105,85,19421.95,10.654,0 days 00:40:03
2404,-138862032,1992024448,11.600000000000025,104,85,19432.58,10.418,0 days 00:40:04
2405,-138862272,1992025344,11.800000000000011,108,86,19442.43,10.195,0 days 00:40:05
2406,-138862448,1992026624,11.800000000000011,104,85,19453.05,9.943,0 days 00:40:06
2407,-138862352,1992027520,12.0,104,85,19462.39,9.692,0 days 00:40:07
2408,-138861952,1992028544,12.399999999999975,104,87,19471.86,9.382,0 days 00:40:08
2409,-138861280,1992029440,12.600000000000025,104,86,19481.67,9.024,0 days 00:40:09
2410,-138860432,1992029696,12.799999999999956,105,86,19490.48,8.698,0 days 00:40:10
2411,-138859568,1992029696,13.0,106,85,19498.62,8.459,0 days 00:40:11
2412,-138858720,1992029440,13.200000000000044,106,85,19507.19,8.283,0 days 00:40:12
2413,-138858016,1992028800,13.399999999999975,104,86,19515.22,8.172,0 days 00:40:13
2414,-138857312,1992028288,13.399999999999975,107,86,19523.47,8.083,0 days 00:40:14
2415,-138856624,1992027776,13.399999999999975,103,85,19531.64,8.03,0 days 00:40:15
2416,-138855936,1992027392,13.200000000000044,106,86,19539.35,8.082,0 days 00:40:16
2417,-138855152,1992026880,13.0,106,86,19547.89,8.262,0 days 00:40:17
2418,-138854384,1992026240,12.799999999999956,104,86,19556.18,8.511,0 days 00:40:18
2419,-138853616,1992025728,12.600000000000025,107,86,19564.86,8.788,0 days 00:40:19
2420,-138853008,1992024960,12.200000000000044,105,85,19574.03,9.006,0 days 00:40:20
2421,-138852640,1992024064,12.0,105,85,19583.13,9.157,0 days 00:40:21
2422,-138852400,1992023168,11.800000000000011,106,85,19592.2,9.286,0 days 00:40:22
2423,-138852160,1992022144,11.600000000000025,105,84,19601.57,9.392,0 days 00:40:23
2424,-138851760,1992021376,11.600000000000025,107,86,19610.5,9.46,0 days 00:40:24
2425,-138851088,1992020480,11.399999999999975,101,88,19620.39,9.459,0 days 00:40:25
2426,-138850384,1992019712,11.399999999999975,106,87,19629.46,9.429,0 days 00:40:26
2427,-138849504,1992019200,11.399999999999975,105,86,19639.11,9.371,0 days 00:40:27
2428,-138848496,1992019072,11.399999999999975,107,86,19648.55,9.303,0 days 00:40:28
2429,-138847504,1992019200,11.399999999999975,105,85,19658.01,9.223,0 days 00:40:29
2430,-138846640,1992019584,11.399999999999975,105,84,19666.79,9.146,0 days 00:40:30
2431,-138845728,1992020096,11.600000000000025,105,85,19676.13,9.062,0 days 00:40:31
2432,-138844880,1992020480,11.600000000000025,105,85,19684.83,8.981,0 days 00:40:32
2433,-138843968,1992020864,11.600000000000025,105,84,19693.83,8.893,0 days 00:40:33
2434,-138843040,1992020864,11.600000000000025,105,84,19702.53,8.813,0 days 00:40:34
2435,-138842144,1992020480,11.600000000000025,105,85,19711.38,8.752,0 days 00:40:35
2436,-138841296,1992019968,11.600000000000025,105,84,19720.77,8.702,0 days 00:40:37
2437,-138840608,1992019328,11.800000000000011,104,85,19728.78,8.666,0 days 00:40:37
2438,-138839712,1992019072,11.800000000000011,105,85,19737.73,8.633,0 days 00:40:38
2439,-138838800,1992019072,11.800000000000011,105,84,19746.13,8.607,0 days 00:40:39
2440,-138837872,1992019200,11.800000000000011,106,82,19754.92,8.584,0 days 00:40:40
2441,-138836976,1992019328,11.800000000000011,105,83,19763.55,8.563,0 days 00:40:41
2442,-138836080,1992019712,11.800000000000011,104,83,19772.21,8.541,0 days 00:40:42
2443,-138835248,1992020096,11.800000000000011,105,85,19780.51,8.523,0 days 00:40:43
2444,-138834416,1992020480,11.800000000000011,107,85,19788.87,8.489,0 days 00:40:44
2445,-138833632,1992020864,11.800000000000011,105,86,19797.22,8.442,0 days 00:40:45
2446,-138832864,1992021376,11.800000000000011,104,88,19806.13,8.39,0 days 00:40:46
2447,-138832208,1992022144,11.800000000000011,106,87,19814.39,8.346,0 days 00:40:47
2448,-138831632,1992022656,11.800000000000011,104,86,19822.51,8.305,0 days 00:40:48
2449,-138831120,1992023552,11.800000000000011,104,84,19831.0,8.264,0 days 00:40:49
2450,-138830752,1992024448,11.800000000000011,106,84,19840.63,8.222,0 days 00:40:51
2451,-138830640,1992025216,11.800000000000011,108,84,19847.63,8.193,0 days 00:40:51
2452,-138830640,1992026112,11.800000000000011,105,84,19855.27,8.165,0 days 00:40:52
2453,-138830768,1992027008,11.800000000000011,104,85,19863.53,8.132,0 days 00:40:53
2454,-138830960,1992027776,11.800000000000011,106,87,19871.86,8.1,0 days 00:40:54
2455,-138831200,1992028672,11.800000000000011,105,87,19879.77,8.073,0 days 00:40:55
2456,-138831440,1992029568,11.800000000000011,104,86,19887.95,8.045,0 days 00:40:56
2457,-138831712,1992030336,11.800000000000011,105,85,19895.99,8.023,0 days 00:40:57
2458,-138832048,1992031232,11.800000000000011,108,85,19903.94,8.013,0 days 00:40:58
2459,-138832464,1992032000,11.600000000000025,102,87,19912.17,8.021,0 days 00:40:59
2460,-138832912,1992032640,11.600000000000025,108,86,19920.0,8.028,0 days 00:41:00
2461,-138833360,1992033408,11.600000000000025,105,86,19928.2,8.027,0 days 00:41:01
2462,-138833760,1992034176,11.600000000000025,106,89,19936.11,8.0,0 days 00:41:02
2463,-138834096,1992035072,11.600000000000025,103,89,19943.8,7.956,0 days 00:41:03
2464,-138834352,1992035712,11.800000000000011,104,89,19951.74,7.888,0 days 00:41:04
2465,-138834576,1992036736,11.800000000000011,105,87,19959.56,7.808,0 days 00:41:05
2466,-138834784,1992037376,11.800000000000011,106,86,19967.55,7.711,0 days 00:41:06
2467,-138834976,1992038272,12.0,105,86,19975.29,7.608,0 days 00:41:07
2468,-138835168,1992039040,12.0,104,87,19982.84,7.504,0 days 00:41:08
2469,-138835344,1992039936,12.0,106,87,19990.39,7.402,0 days 00:41:09
2470,-138835504,1992040704,12.200000000000044,106,86,19997.69,7.305,0 days 00:41:10
2471,-138835648,1992041344,12.200000000000044,104,87,20004.84,7.212,0 days 00:41:11
2472,-138835776,1992042112,12.399999999999975,105,86,20011.83,7.125,0 days 00:41:12
2473,-138835904,1992043008,12.399999999999975,106,85,20019.15,7.041,0 days 00:41:13
2474,-138836000,1992043776,12.399999999999975,105,86,20025.97,6.968,0 days 00:41:14
2475,-138836064,1992044544,12.600000000000025,105,86,20032.91,6.901,0 days 00:41:15
2476,-138836112,1992045184,12.600000000000025,104,86,20040.11,6.84,0 days 00:41:16
2477,-138836112,1992045952,12.600000000000025,106,86,20046.55,6.794,0 days 00:41:17
2478,-138836096,1992046720,12.799999999999956,104,86,20053.39,6.755,0 days 00:41:18
2479,-138836016,1992047360,12.799999999999956,105,86,20060.04,6.729,0 days 00:41:19
2480,-138835888,1992048128,12.799999999999956,105,85,20066.91,6.72,0 days 00:41:20
2481,-138835728,1992048896,12.799999999999956,106,85,20073.65,6.727,0 days 00:41:21
2482,-138835536,1992049536,12.799999999999956,105,86,20080.53,6.748,0 days 00:41:22
2483,-138835312,1992050304,12.799999999999956,105,87,20087.13,6.777,0 days 00:41:23
2484,-138835040,1992051072,13.0,105,86,20094.06,6.819,0 days 00:41:24
2485,-138834720,1992051584,13.0,105,87,20100.96,6.872,0 days 00:41:25
2486,-138834320,1992052352,12.799999999999956,104,85,20108.6,6.95,0 days 00:41:27
2487,-138833984,1992053120,12.799999999999956,105,85,20114.67,7.028,0 days 00:41:27
2488,-138833600,1992053632,12.799999999999956,106,85,20121.72,7.126,0 days 00:41:28
2489,-138833168,1992054272,12.799999999999956,105,85,20128.82,7.216,0 days 00:41:29
2490,-138832688,1992054912,12.799999999999956,104,87,20136.36,7.305,0 days 00:41:30
2491,-138832176,1992055552,12.799999999999956,105,85,20143.74,7.38,0 days 00:41:31
2492,-138831664,1992056192,12.799999999999956,105,86,20150.83,7.446,0 days 00:41:32
2493,-138831104,1992056704,12.799999999999956,105,85,20158.54,7.512,0 days 00:41:33
2494,-138830496,1992057216,12.799999999999956,104,85,20166.18,7.566,0 days 00:41:34
2495,-138829872,1992057728,12.799999999999956,106,85,20173.86,7.607,0 days 00:41:36
2496,-138829232,1992058368,12.799999999999956,105,85,20181.13,7.637,0 days 00:41:36
2497,-138828480,1992058752,12.799999999999956,106,86,20188.78,7.656,0 days 00:41:37
2498,-138827648,1992058880,12.799999999999956,104,85,20196.83,7.632,0 days 00:41:39
2499,-138826896,1992059264,12.799999999999956,105,85,20204.04,7.599,0 days 00:41:39
2500,-138826112,1992059392,12.799999999999956,105,85,20211.64,7.566,0 days 00:41:40
2501,-138825280,1992059392,12.799999999999956,106,85,20219.39,7.55,0 days 00:41:41
2502,-138824496,1992059648,13.0,105,83,20226.67,7.515,0 days 00:41:42
2503,-138823696,1992059776,13.0,105,84,20234.31,7.491,0 days 00:41:43
2504,-138822896,1992060032,13.0,105,85,20241.75,7.474,0 days 00:41:44
2505,-138822128,1992060032,13.0,105,83,20249.1,7.461,0 days 00:41:45
2506,-138821328,1992060288,13.0,106,83,20256.71,7.448,0 days 00:41:46
2507,-138820592,1992060544,13.0,105,83,20264.11,7.438,0 days 00:41:47
2508,-138819904,1992061056,13.0,106,83,20271.62,7.428,0 days 00:41:48
2509,-138819312,1992061440,13.0,105,84,20278.84,7.423,0 days 00:41:49
2510,-138818784,1992062208,13.0,105,85,20286.37,7.419,0 days 00:41:50
2511,-138818288,1992062848,13.0,106,84,20294.03,7.42,0 days 00:41:51
2512,-138817856,1992063488,13.0,109,86,20301.62,7.423,0 days 00:41:52
2513,-138817504,1992064128,13.0,102,87,20308.81,7.424,0 days 00:41:53
2514,-138817168,1992064896,13.0,105,88,20316.27,7.423,0 days 00:41:54
2515,-138816864,1992065664,13.0,105,85,20323.45,7.451,0 days 00:41:55
2516,-138816544,1992066560,13.0,106,85,20331.16,7.492,0 days 00:41:56
2517,-138816256,1992067200,13.0,104,85,20338.76,7.515,0 days 00:41:57
2518,-138815968,1992067968,13.0,106,85,20345.95,7.525,0 days 00:41:58
2519,-138815680,1992068736,13.0,107,84,20353.49,7.527,0 days 00:41:59
2520,-138815344,1992069504,13.0,105,84,20361.32,7.528,0 days 00:42:00
2521,-138815040,1992070144,13.0,104,85,20368.56,7.528,0 days 00:42:01
2522,-138814720,1992071040,13.0,104,86,20376.28,7.528,0 days 00:42:02
2523,-138814416,1992071808,13.0,106,85,20383.72,7.53,0 days 00:42:03
2524,-138814144,1992072576,13.0,103,85,20391.5,7.533,0 days 00:42:04
2525,-138813872,1992073216,13.0,105,84,20398.79,7.534,0 days 00:42:05
2526,-138813600,1992073984,13.0,105,85,20406.33,7.558,0 days 00:42:06
2527,-138813344,1992074880,13.0,105,84,20413.82,7.59,0 days 00:42:07
2528,-138813072,1992075648,13.0,105,82,20421.95,7.617,0 days 00:42:08
2529,-138812832,1992076544,13.0,106,83,20429.26,7.633,0 days 00:42:09
2530,-138812576,1992077312,13.0,106,84,20436.95,7.64,0 days 00:42:10
2531,-138812336,1992077952,13.0,105,83,20444.37,7.646,0 days 00:42:11
2532,-138812048,1992078848,13.0,105,85,20452.13,7.657,0 days 00:42:12
2533,-138811760,1992079616,13.0,104,84,20459.83,7.672,0 days 00:42:13
2534,-138811456,1992080384,13.0,105,83,20467.37,7.689,0 days 00:42:14
2535,-138811152,1992081280,13.0,106,83,20475.44,7.705,0 days 00:42:15
2536,-138810896,1992082048,13.0,106,82,20482.79,7.718,0 days 00:42:16
2537,-138810672,1992082688,13.0,105,84,20490.82,7.723,0 days 00:42:17
2538,-138810512,1992083584,13.0,104,85,20498.55,7.72,0 days 00:42:18
2539,-138810432,1992084608,13.0,106,85,20506.49,7.71,0 days 00:42:20
2540,-138810400,1992085248,13.0,104,85,20513.92,7.697,0 days 00:42:20
2541,-138810464,1992086144,13.0,104,87,20521.69,7.671,0 days 00:42:21
2542,-138810576,1992086912,13.0,105,87,20529.06,7.651,0 days 00:42:22
2543,-138810768,1992087808,13.0,105,86,20537.03,7.633,0 days 00:42:23
2544,-138811008,1992088576,13.0,105,84,20544.82,7.619,0 days 00:42:25
2545,-138811248,1992089344,13.0,104,85,20552.04,7.604,0 days 00:42:25
2546,-138811504,1992090240,13.0,105,85,20559.55,7.589,0 days 00:42:26
2547,-138811776,1992090880,13.0,105,85,20567.21,7.575,0 days 00:42:27
2548,-138812064,1992091648,13.200000000000044,104,85,20574.96,7.569,0 days 00:42:28
2549,-138812336,1992092544,13.200000000000044,105,86,20582.37,7.572,0 days 00:42:29
2550,-138812640,1992093312,13.200000000000044,106,85,20590.31,7.588,0 days 00:42:31
2551,-138812912,1992094080,13.200000000000044,106,85,20597.55,7.591,0 days 00:42:31
2552,-138813200,1992094976,13.200000000000044,104,84,20605.4,7.563,0 days 00:42:32
2553,-138813424,1992095616,13.200000000000044,106,85,20612.83,7.55,0 days 00:42:33
2554,-138813632,1992096384,13.200000000000044,104,86,20620.63,7.538,0 days 00:42:35
2555,-138813792,1992097280,13.200000000000044,105,87,20627.94,7.522,0 days 00:42:35
2556,-138813904,1992098048,13.399999999999975,104,86,20635.26,7.502,0 days 00:42:36
2557,-138813968,1992098944,13.399999999999975,106,86,20643.11,7.474,0 days 00:42:38
2558,-138813952,1992099712,13.399999999999975,105,87,20650.36,7.431,0 days 00:42:38
2559,-138813872,1992100608,13.600000000000025,104,87,20658.02,7.364,0 days 00:42:40
2560,-138813696,1992101248,13.600000000000025,105,86,20665.14,7.292,0 days 00:42:40
2561,-138813456,1992102016,13.600000000000025,105,86,20672.3,7.228,0 days 00:42:41
2562,-138813136,1992102784,13.799999999999956,106,85,20679.57,7.14,0 days 00:42:42
2563,-138812816,1992103424,13.799999999999956,104,85,20686.59,7.043,0 days 00:42:43
2564,-138812448,1992104064,14.0,104,85,20693.7,6.942,0 days 00:42:45
2565,-138812064,1992104704,14.0,106,85,20700.61,6.845,0 days 00:42:45
2566,-138811664,1992105344,14.200000000000044,107,85,20707.42,6.752,0 days 00:42:46
2567,-138811280,1992105984,14.200000000000044,105,86,20713.92,6.664,0 days 00:42:47
2568,-138810864,1992106624,14.399999999999975,105,87,20720.63,6.573,0 days 00:42:48
2569,-138810432,1992107136,14.399999999999975,105,88,20727.37,6.483,0 days 00:42:50
2570,-138810000,1992107648,14.600000000000025,106,88,20733.95,6.398,0 days 00:42:51
2571,-138809632,1992108160,14.600000000000025,104,87,20739.82,6.324,0 days 00:42:51
2572,-138809216,1992108800,14.799999999999956,105,87,20746.41,6.241,0 days 00:42:53
2573,-138808816,1992109312,14.799999999999956,105,88,20752.49,6.168,0 days 00:42:53
2574,-138808432,1992109824,15.0,104,88,20758.6,6.1,0 days 00:42:54
2575,-138808064,1992110464,15.0,105,88,20764.79,6.026,0 days 00:42:56
2576,-138807728,1992110976,15.200000000000044,106,87,20770.49,5.963,0 days 00:42:56
2577,-138807392,1992111488,15.200000000000044,106,86,20776.39,5.898,0 days 00:42:57
2578,-138807088,1992112000,15.399999999999975,106,88,20782.39,5.835,0 days 00:42:58
2579,-138806832,1992112640,15.399999999999975,112,89,20788.15,5.789,0 days 00:42:59
2580,-138806688,1992113280,15.600000000000025,166,92,20794.05,5.789,0 days 00:43:00
2581,-138806608,1992113920,15.600000000000025,120,101,20799.78,5.797,0 days 00:43:01
2582,-138806624,1992114560,15.799999999999956,278,78,20805.56,6.001,0 days 00:43:02
2583,-138806720,1992115072,15.799999999999956,229,73,20811.72,6.313,0 days 00:43:03
2584,-138806960,1992115840,16.0,283,74,20818.31,6.43,0 days 00:43:04
2585,-138807296,1992116608,16.0,432,74,20824.9,6.882,0 days 00:43:05
2586,-138807776,1992117120,16.0,376,80,20831.97,7.359,0 days 00:43:06
2587,-138808384,1992117632,16.200000000000045,353,87,20839.78,7.748,0 days 00:43:07
2588,-138809104,1992118272,16.200000000000045,313,92,20847.77,8.061,0 days 00:43:09
2589,-138809856,1992118656,16.200000000000045,271,97,20855.77,8.34,0 days 00:43:09
2590,-138810784,1992118784,16.200000000000045,268,100,20864.64,8.599,0 days 00:43:11
2591,-138811696,1992118784,16.200000000000045,287,103,20873.16,8.925,0 days 00:43:12
2592,-138812624,1992118656,16.200000000000045,253,104,20881.91,9.316,0 days 00:43:12
2593,-138813664,1992118400,16.200000000000045,280,105,20891.66,9.381,0 days 00:43:14
2594,-138814656,1992118272,16.200000000000045,334,102,20901.02,9.612,0 days 00:43:14
2595,-138815696,1992118016,16.200000000000045,299,100,20911.03,9.778,0 days 00:43:16
2596,-138816688,1992117888,16.200000000000045,254,100,20920.23,9.888,0 days 00:43:16
2597,-138817760,1992117888,16.200000000000045,332,100,20930.31,10.042,0 days 00:43:17
2598,-138818816,1992118272,16.0,303,101,20940.6,10.223,0 days 00:43:18
2599,-138819632,1992118912,16.0,314,104,20951.01,10.384,0 days 00:43:20
2600,-138820128,1992120064,16.0,278,103,20961.44,10.555,0 days 00:43:20
2601,-138820400,1992121088,15.799999999999956,272,104,20972.14,10.697,0 days 00:43:22
2602,-138820560,1992122368,15.799999999999956,298,104,20983.0,10.779,0 days 00:43:23
2603,-138820672,1992123520,15.799999999999956,300,104,20993.38,10.88,0 days 00:43:23
2604,-138820720,1992124544,15.600000000000025,279,104,21004.29,10.972,0 days 00:43:24
2605,-138820752,1992125824,15.600000000000025,234,105,21015.3,11.024,0 days 00:43:25
2606,-138820784,1992127104,15.399999999999975,303,103,21026.28,11.104,0 days 00:43:26
2607,-138820816,1992128384,15.399999999999975,280,103,21038.19,11.257,0 days 00:43:28
2608,-138820864,1992129536,15.399999999999975,260,105,21049.05,11.33,0 days 00:43:28
2609,-138820960,1992130816,15.200000000000044,287,104,21060.14,11.357,0 days 00:43:29
2610,-138821264,1992132096,15.200000000000044,239,104,21071.88,11.379,0 days 00:43:30
2611,-138821840,1992133120,15.200000000000044,255,105,21083.25,11.383,0 days 00:43:31
2612,-138822672,1992134016,15.200000000000044,256,104,21094.49,11.4,0 days 00:43:32
2613,-138823712,1992134656,15.200000000000044,279,103,21105.94,11.354,0 days 00:43:33
2614,-138824864,1992135040,15.399999999999975,233,103,21117.26,11.29,0 days 00:43:34
2615,-138826032,1992135168,15.399999999999975,247,102,21128.25,11.199,0 days 00:43:35
2616,-138827280,1992135168,15.600000000000025,231,103,21139.83,11.104,0 days 00:43:37
2617,-138828512,1992135040,15.600000000000025,249,101,21151.24,11.014,0 days 00:43:38
2618,-138829664,1992134784,15.600000000000025,305,101,21162.24,10.985,0 days 00:43:39
2619,-138830752,1992134400,15.799999999999956,318,101,21172.75,11.003,0 days 00:43:39
2620,-138831904,1992134016,15.799999999999956,310,101,21184.16,11.011,0 days 00:43:41
2621,-138832928,1992133760,15.799999999999956,275,104,21194.44,11.002,0 days 00:43:41
2622,-138834048,1992133120,15.799999999999956,266,104,21205.82,10.942,0 days 00:43:42
